file,satisfiable,total_time,calls,unit_props,literal_choices,max_depth,backtracks,conflicts,heuristic_time
puzzle_289.cnf,SATISFIABLE,0.002855062484741211,66,64,1,65,0,0,0.000128000000000017
puzzle_510.cnf,SATISFIABLE,0.0026297569274902344,66,64,1,65,0,0,0.00012899999999993472
puzzle_38.cnf,SATISFIABLE,0.0026340484619140625,66,64,1,65,0,0,0.000128000000000017
puzzle_276.cnf,SATISFIABLE,0.002624034881591797,66,64,1,65,0,0,0.00012099999999992672
puzzle_262.cnf,SATISFIABLE,0.0029211044311523438,66,64,1,65,0,0,0.00012599999999995948
puzzle_504.cnf,SATISFIABLE,0.002663850784301758,66,64,1,65,0,0,0.00012799999999990597
puzzle_10.cnf,SATISFIABLE,0.0032498836517333984,66,64,1,65,0,0,0.00012100000000003774
puzzle_538.cnf,SATISFIABLE,0.0027511119842529297,66,64,1,65,0,0,0.00011399999999994748
puzzle_205.cnf,SATISFIABLE,0.0028107166290283203,66,64,1,65,0,0,0.00012199999999995548
puzzle_563.cnf,SATISFIABLE,0.003034830093383789,66,64,1,65,0,0,0.000124000000000013
puzzle_577.cnf,SATISFIABLE,0.0026979446411132812,66,64,1,65,0,0,0.0001260000000000705
puzzle_211.cnf,SATISFIABLE,0.002779722213745117,66,64,1,65,0,0,0.00011899999999998023
puzzle_77.cnf,SATISFIABLE,0.0026237964630126953,66,64,1,65,0,0,0.00012500000000004174
puzzle_239.cnf,SATISFIABLE,0.003325939178466797,66,64,1,65,0,0,0.00013799999999997148
puzzle_63.cnf,SATISFIABLE,0.0029840469360351562,66,64,1,65,0,0,0.00012000000000000899
puzzle_88.cnf,SATISFIABLE,0.002713918685913086,66,64,1,65,0,0,0.00013300000000004975
puzzle_588.cnf,SATISFIABLE,0.0026183128356933594,66,64,1,65,0,0,0.00012100000000003774
puzzle_761.cnf,SATISFIABLE,0.0027687549591064453,66,64,1,65,0,0,0.00012500000000004174
puzzle_775.cnf,SATISFIABLE,0.0026481151580810547,66,64,1,65,0,0,0.00011899999999998023
puzzle_985.cnf,SATISFIABLE,0.002746105194091797,66,64,1,65,0,0,0.00011600000000000499
puzzle_749.cnf,SATISFIABLE,0.003450155258178711,66,64,1,65,0,0,0.00013300000000004975
puzzle_991.cnf,SATISFIABLE,0.0027129650115966797,66,64,1,65,0,0,0.00013900000000000023
puzzle_946.cnf,SATISFIABLE,0.002653837203979492,66,64,1,65,0,0,0.00012900000000004574
puzzle_952.cnf,SATISFIABLE,0.002643108367919922,66,64,1,65,0,0,0.00011900000000009126
puzzle_615.cnf,SATISFIABLE,0.002844095230102539,66,64,1,65,0,0,0.0001300000000000745
puzzle_173.cnf,SATISFIABLE,0.003091096878051758,66,64,1,65,0,0,0.00012000000000000899
puzzle_167.cnf,SATISFIABLE,0.002773761749267578,66,64,1,65,0,0,0.00014300000000000423
puzzle_601.cnf,SATISFIABLE,0.002730131149291992,66,64,1,65,0,0,0.00011799999999995148
puzzle_629.cnf,SATISFIABLE,0.0033147335052490234,66,64,1,65,0,0,0.00012199999999995548
puzzle_832.cnf,SATISFIABLE,0.0027599334716796875,66,64,1,65,0,0,0.00012500000000004174
puzzle_198.cnf,SATISFIABLE,0.0030651092529296875,66,64,1,65,0,0,0.000132000000000021
puzzle_826.cnf,SATISFIABLE,0.0027620792388916016,66,64,1,65,0,0,0.00014700000000000824
puzzle_371.cnf,SATISFIABLE,0.002672910690307617,66,64,1,65,0,0,0.00012699999999998823
puzzle_417.cnf,SATISFIABLE,0.002595186233520508,66,64,1,65,0,0,0.00012299999999998423
puzzle_403.cnf,SATISFIABLE,0.0028810501098632812,66,64,1,65,0,0,0.00012500000000004174
puzzle_365.cnf,SATISFIABLE,0.0034668445587158203,66,64,1,65,0,0,0.00013099999999999223
puzzle_359.cnf,SATISFIABLE,0.002668142318725586,66,64,1,65,0,0,0.00012900000000004574
puzzle_358.cnf,SATISFIABLE,0.0027239322662353516,66,64,1,65,0,0,0.00012399999999990197
puzzle_402.cnf,SATISFIABLE,0.002716064453125,66,64,1,65,0,0,0.00011799999999995148
puzzle_364.cnf,SATISFIABLE,0.002850770950317383,66,64,1,65,0,0,0.00012699999999998823
puzzle_370.cnf,SATISFIABLE,0.0027811527252197266,66,64,1,65,0,0,0.00011899999999998023
puzzle_416.cnf,SATISFIABLE,0.002798795700073242,66,64,1,65,0,0,0.00011499999999997623
puzzle_199.cnf,SATISFIABLE,0.003337860107421875,66,64,1,65,0,0,0.00012599999999995948
puzzle_827.cnf,SATISFIABLE,0.0027327537536621094,66,64,1,65,0,0,0.00011700000000003374
puzzle_833.cnf,SATISFIABLE,0.0029861927032470703,66,64,1,65,0,0,0.00012100000000003774
puzzle_628.cnf,SATISFIABLE,0.0027310848236083984,66,64,1,65,0,0,0.0001220000000000665
puzzle_166.cnf,SATISFIABLE,0.0026879310607910156,66,64,1,65,0,0,0.00011600000000000499
